player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
2201,2024,78,0,202,3,1,2,7,0,1,4,7,0,0,0,0,1,1,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1934,10.6000,0,6,1,0,0.1462,0.1462
2201,2024,78,0,202,3,3,1,5,0,0,3,5,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,8.7000,0,5,0,0,0.0000,0.0000
2201,2024,78,0,202,3,2,0,2,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,1.9000,0,1,0,0,0.0000,0.0000
2203,2024,17,0,200,1,1,15,60,0,17,9,70,12,9,9,8,15,20,251,1,3,3,1,1,0,13,1,0,1,0,3,1,0,0,0,0,0,1,2,0,0,0,0,0,8,0,0,0,0,0.1220,71.5000,0,46,0,0,-0.0882,0.0714
2203,2024,17,0,200,1,3,10,37,0,8,6,42,7,4,6,5,11,13,0,1,3,3,0,0,0,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,44.4000,0,31,0,0,0.0000,0.0000
2203,2024,17,0,200,1,2,5,23,0,9,3,28,5,5,3,3,4,7,0,0,3,3,0,0,0,6,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,27.1000,0,15,0,0,0.0000,0.0000
2205,2024,78,0,202,3,1,5,21,0,6,6,22,0,1,0,0,4,5,91,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2245,23.0000,0,15,0,0,0.2884,0.3794
2205,2024,78,0,202,3,2,1,4,0,0,0,5,0,1,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,6.6000,0,4,0,0,0.0000,0.0000
2205,2024,78,0,202,3,3,3,17,0,6,6,17,0,0,0,0,3,2,0,2,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,16.4000,0,11,0,0,0.0000,0.0000
2206,2024,17,0,200,1,1,13,51,0,15,10,59,16,6,10,10,12,16,216,0,3,3,1,0,0,11,4,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,-0.3027,55.3000,0,39,0,0,0.4265,-0.1565
2206,2024,17,0,200,1,2,2,13,0,7,1,15,9,2,4,4,2,3,0,0,3,3,0,0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,15.8000,0,6,0,0,0.0000,0.0000
2206,2024,17,0,200,1,3,11,38,0,8,9,44,7,4,6,6,10,13,0,0,3,3,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,39.5000,0,33,0,0,0.0000,0.0000
2223,2024,9,0,200,1,1,17,63,0,17,9,71,8,7,2,2,22,16,291,1,3,3,2,0,0,13,3,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,5,1,0,0,0,0.5349,79.7000,0,52,0,0,0.3302,1.0530
2223,2024,9,0,200,1,3,12,45,0,15,5,51,4,5,2,2,16,10,0,0,3,3,0,0,0,12,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0000,56.9000,0,36,0,0,0.0000,0.0000
2223,2024,9,0,200,1,2,5,18,0,2,4,20,4,2,0,0,6,6,0,1,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,22.8000,0,16,0,0,0.0000,0.0000
2224,2024,62,0,202,3,1,4,21,0,6,3,23,2,2,7,7,7,4,91,1,1,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-0.2687,24.6000,0,13,0,0,0.1280,-0.3158
2224,2024,62,0,202,3,3,2,13,0,4,2,15,2,2,6,6,5,2,0,2,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,15.7000,0,8,0,0,0.0000,0.0000
2224,2024,62,0,202,3,2,1,8,0,2,1,8,0,0,1,1,2,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,8.9000,0,5,0,0,0.0000,0.0000
2225,2024,9,0,200,1,1,6,23,0,5,2,24,0,0,0,0,7,10,90,2,4,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0.2465,17.9000,0,20,2,0,0.1844,0.3865
2225,2024,9,0,200,1,2,1,5,0,1,1,5,0,0,0,0,1,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0000,2.6000,0,4,0,0,0.0000,0.0000
2225,2024,9,0,200,1,3,5,18,0,4,1,19,0,0,0,0,6,8,0,1,4,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0.0000,15.3000,0,16,0,0,0.0000,0.0000
2229,2024,53,0,201,2,1,12,48,0,14,10,53,4,3,7,7,8,15,203,1,2,2,0,1,0,10,4,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,3,2,0,0,0,-0.0512,63.0000,0,37,0,0,0.4417,0.0563
2229,2024,53,0,201,2,3,9,37,0,13,7,39,3,1,6,6,6,10,0,0,2,2,0,0,0,9,4,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0000,44.7000,0,27,0,0,0.0000,0.0000
2229,2024,53,0,201,2,2,3,11,0,1,3,14,1,2,1,1,2,5,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,18.3000,0,10,0,0,0.0000,0.0000
2230,2024,117,0,203,4,1,4,17,0,5,5,18,0,1,4,4,5,2,80,0,2,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0.0037,8.3000,0,12,0,0,0.0049,-0.2011
2230,2024,117,0,203,4,2,1,7,0,2,3,7,0,0,1,1,1,1,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0.0000,3.3000,0,5,0,0,0.0000,0.0000
2230,2024,117,0,203,4,3,2,10,0,3,2,11,0,1,3,3,4,1,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0.0000,5.0000,0,7,0,0,0.0000,0.0000
2231,2024,53,0,201,2,1,2,10,0,4,3,11,0,1,2,2,1,2,61,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0.0161,3.9000,0,7,0,0,0.0828,-0.0816
2231,2024,53,0,201,2,2,0,3,0,2,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,0.9000,0,1,0,0,0.0000,0.0000
2231,2024,53,0,201,2,3,2,7,0,2,2,8,0,1,2,2,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0000,3.0000,0,6,0,0,0.0000,0.0000
2232,2024,53,0,201,2,1,3,10,0,1,2,14,0,4,0,0,6,1,45,1,4,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,4,1,0,3,0,4,0,0,0,0,0,4,1,0.2637,29.8000,0,10,2,0,-0.0570,0.2900
2232,2024,53,0,201,2,3,2,8,0,1,1,12,0,4,0,0,6,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,1,0.0000,22.0000,0,8,0,0,0.0000,0.0000
2232,2024,53,0,201,2,2,0,2,0,0,1,2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0.0000,7.8000,0,2,0,0,0.0000,0.0000
2234,2024,53,0,201,2,1,4,14,0,3,3,14,0,0,1,1,6,2,41,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0.0203,1.8000,0,12,0,0,-0.0118,0.1142
2234,2024,53,0,201,2,3,3,10,0,2,2,10,0,0,1,1,4,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,1.3000,0,9,0,0,0.0000,0.0000
2234,2024,53,0,201,2,2,1,4,0,1,1,4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,0.5000,0,3,0,0,0.0000,0.0000
2235,2024,53,0,201,2,1,13,51,0,14,10,55,10,3,3,2,13,13,191,2,2,2,2,0,0,8,5,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0,1,1,0,0,0,0.2291,46.9000,0,41,0,0,0.3386,0.6200
2235,2024,53,0,201,2,3,10,37,0,10,8,40,3,2,2,2,10,9,0,0,2,2,0,0,0,5,4,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0000,34.5000,0,30,0,0,0.0000,0.0000
2235,2024,53,0,201,2,2,3,14,0,4,2,15,7,1,1,0,3,4,0,2,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,12.4000,0,11,0,0,0.0000,0.0000
2252,2024,112,0,203,4,1,3,18,0,9,0,22,2,2,5,5,5,4,68,0,1,1,0,1,0,6,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.4263,26.6000,0,9,0,0,-0.1823,-0.2616
2252,2024,112,0,203,4,3,2,11,0,4,0,12,2,1,2,3,4,3,0,1,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,15.2000,0,7,0,0,0.0000,0.0000
2252,2024,112,0,203,4,2,0,7,0,5,0,10,0,1,3,2,1,1,0,2,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,11.4000,0,2,0,0,0.0000,0.0000
2253,2024,65,0,202,3,1,5,24,0,10,5,26,6,1,3,3,4,5,100,2,1,1,1,0,0,8,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.0562,23.3000,0,17,0,0,0.2295,0.0476
2253,2024,65,0,202,3,3,4,16,0,5,5,17,3,1,0,0,3,3,0,2,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,14.3000,0,14,0,0,0.0000,0.0000
2253,2024,65,0,202,3,2,1,8,0,5,0,9,3,0,3,3,1,2,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,9.0000,0,3,0,0,0.0000,0.0000
2254,2024,51,0,201,2,1,4,14,0,1,2,14,0,0,0,0,6,5,57,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0.3519,19.8000,0,13,1,0,0.1627,0.3060
2254,2024,51,0,201,2,3,4,13,0,1,2,13,0,0,0,0,6,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0.0000,18.1000,0,12,0,0,0.0000,0.0000
2254,2024,51,0,201,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,1.7000,0,1,0,0,0.0000,0.0000
2256,2024,112,0,203,4,1,5,22,0,7,3,25,1,3,2,2,5,7,94,2,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0.0544,26.7000,0,17,0,0,0.1372,0.1466
2256,2024,112,0,203,4,3,2,12,0,5,2,14,0,2,2,2,0,5,0,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,14.7000,0,7,0,0,0.0000,0.0000
2256,2024,112,0,203,4,2,3,10,0,2,1,11,1,1,0,0,5,2,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0000,12.0000,0,10,0,0,0.0000,0.0000
2257,2024,51,0,201,2,1,12,47,0,12,12,52,3,4,3,3,15,9,213,0,2,2,0,1,0,10,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0.3269,66.0000,0,36,0,0,0.5371,0.4839
2257,2024,51,0,201,2,3,8,35,0,9,9,38,3,3,2,2,10,7,0,2,2,2,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,47.8000,0,26,0,0,0.0000,0.0000
2257,2024,51,0,201,2,2,3,12,0,3,3,14,0,1,1,1,5,2,0,1,2,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,18.2000,0,10,0,0,0.0000,0.0000
2258,2024,112,0,203,4,1,2,12,0,5,3,13,0,0,4,4,1,4,52,2,3,0,1,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,3,3,-0.6248,20.8000,0,8,1,2,-0.2464,-0.3496
2258,2024,112,0,203,4,3,2,8,0,3,2,9,0,0,4,4,0,4,0,0,3,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,0.0000,15.0000,0,6,0,0,0.0000,0.0000
2258,2024,112,0,203,4,2,0,4,0,2,1,4,0,0,0,0,1,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0.0000,5.8000,0,2,0,0,0.0000,0.0000
2259,2024,112,0,203,4,1,4,14,0,2,1,14,0,0,0,0,5,6,48,1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,3,0,0.2977,13.1000,0,13,2,0,0.1167,0.2436
2259,2024,112,0,203,4,2,2,7,0,1,0,7,0,0,0,0,1,5,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0.0000,5.7000,0,6,0,0,0.0000,0.0000
2259,2024,112,0,203,4,3,2,7,0,1,1,7,0,0,0,0,4,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0.0000,7.4000,0,7,0,0,0.0000,0.0000
2261,2024,29,0,200,1,1,4,14,0,2,6,14,0,0,0,0,4,2,53,1,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,1,0,0.2960,16.9000,0,13,1,0,0.2616,0.2711
2261,2024,29,0,200,1,3,3,12,0,2,4,12,0,0,0,0,4,2,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0.0000,11.4000,0,11,0,0,0.0000,0.0000
2261,2024,29,0,200,1,2,0,2,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,5.5000,0,2,0,0,0.0000,0.0000
2263,2024,51,0,201,2,1,2,7,0,2,1,8,0,0,0,0,3,2,32,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0.1645,10.2000,0,7,1,0,0.0787,0.1494
2263,2024,51,0,201,2,2,0,2,0,1,0,3,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.0000,1.3000,0,2,0,0,0.0000,0.0000
2263,2024,51,0,201,2,3,1,5,0,1,1,5,0,0,0,0,2,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0000,8.9000,0,5,0,0,0.0000,0.0000
2279,2024,16,0,200,1,1,5,20,0,3,5,20,0,0,0,0,6,5,71,1,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4,0,0,2,0,0,0,0,0.0381,3.5000,0,16,0,0,0.2321,0.3053
2279,2024,16,0,200,1,3,4,14,0,2,3,14,0,0,0,0,5,4,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0000,2.6000,0,12,0,0,0.0000,0.0000
2279,2024,16,0,200,1,2,1,6,0,1,2,6,0,0,0,0,1,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0000,0.9000,0,4,0,0,0.0000,0.0000
2281,2024,40,0,201,2,1,11,47,0,13,10,51,6,3,7,7,10,14,205,2,2,2,1,1,0,7,3,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,-0.2312,54.9000,0,35,0,0,-0.0340,0.0176
2281,2024,40,0,201,2,3,10,40,0,9,9,42,6,1,5,5,10,12,0,2,2,2,0,0,0,4,3,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,46.8000,0,32,0,0,0.0000,0.0000
2281,2024,40,0,201,2,2,1,7,0,4,1,9,0,2,2,2,0,2,0,0,2,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,8.1000,0,3,0,0,0.0000,0.0000
2283,2024,40,0,201,2,1,3,11,0,3,2,12,0,1,2,1,4,1,47,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0.0352,3.4000,0,9,0,0,0.0712,-0.0460
2283,2024,40,0,201,2,3,1,8,0,3,2,9,0,1,2,1,2,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0000,2.3000,0,5,0,0,0.0000,0.0000
2283,2024,40,0,201,2,2,1,3,0,0,0,3,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0000,1.1000,0,4,0,0,0.0000,0.0000
2284,2024,40,0,201,2,1,5,18,0,3,0,18,1,0,0,0,7,8,61,0,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2302,15.5000,0,15,0,0,0.1451,0.3369
2284,2024,40,0,201,2,3,4,14,0,2,0,14,1,0,0,0,6,6,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,11.2000,0,12,0,0,0.0000,0.0000
2284,2024,40,0,201,2,2,1,4,0,1,0,4,0,0,0,0,1,2,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,4.3000,0,3,0,0,0.0000,0.0000
2285,2024,64,0,202,3,1,6,22,0,4,4,24,0,2,0,0,8,6,85,2,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,3,0,0.4758,25.7000,0,20,2,0,0.1598,0.4050
2285,2024,64,0,202,3,2,4,12,0,0,2,14,0,2,0,0,6,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0.0000,17.7000,0,13,0,0,0.0000,0.0000
2285,2024,64,0,202,3,3,2,10,0,4,2,10,0,0,0,0,2,2,0,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0.0000,8.0000,0,7,0,0,0.0000,0.0000
2286,2024,64,0,202,3,1,5,19,0,5,5,22,4,3,1,1,4,5,92,1,1,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1397,24.4000,0,16,0,0,0.1731,0.2590
2286,2024,64,0,202,3,2,1,7,0,3,1,8,0,1,0,0,3,0,0,2,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,8.0000,0,5,0,0,0.0000,0.0000
2286,2024,64,0,202,3,3,3,12,0,2,4,14,4,2,1,1,1,5,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,16.4000,0,11,0,0,0.0000,0.0000
2287,2024,40,0,201,2,1,6,25,0,8,6,26,0,0,4,4,6,6,80,0,1,0,0,1,0,5,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.2014,27.7000,0,18,0,0,0.1085,-0.0903
2287,2024,40,0,201,2,3,4,19,0,6,4,19,0,0,4,4,5,4,0,1,1,0,0,0,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,22.8000,0,13,0,0,0.0000,0.0000
2287,2024,40,0,201,2,2,1,6,0,2,2,7,0,0,0,0,1,2,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,4.9000,0,5,0,0,0.0000,0.0000
2288,2024,40,0,201,2,1,5,15,0,2,3,18,0,2,1,1,6,5,67,0,5,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,5,1,0,5,0,5,0,0,0,0,0,0,0,0.6735,46.1000,0,15,4,0,0.1683,0.2992
2288,2024,40,0,201,2,3,3,12,0,2,3,14,0,2,0,0,5,2,0,2,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0.0000,32.4000,0,11,0,0,0.0000,0.0000
2288,2024,40,0,201,2,2,1,3,0,0,0,4,0,0,1,1,1,3,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0000,13.7000,0,4,0,0,0.0000,0.0000
2290,2024,64,0,202,3,1,6,26,0,8,6,27,6,0,4,4,7,5,90,1,1,1,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0719,29.8000,0,19,0,0,0.3899,-0.0096
2290,2024,64,0,202,3,3,2,11,0,3,2,11,5,0,2,2,3,2,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,10.8000,0,7,0,0,0.0000,0.0000
2290,2024,64,0,202,3,2,4,15,0,5,4,16,1,0,2,2,4,3,0,0,1,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,19.0000,0,12,0,0,0.0000,0.0000
2307,2024,94,0,203,4,1,5,18,0,4,6,23,3,4,0,0,4,5,94,0,1,1,1,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1734,25.2000,0,15,0,0,0.1581,0.3745
2307,2024,94,0,203,4,2,3,14,0,4,5,18,3,3,0,0,3,3,0,2,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,18.3000,0,11,0,0,0.0000,0.0000
2307,2024,94,0,203,4,3,1,4,0,0,1,5,0,1,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,6.9000,0,4,0,0,0.0000,0.0000
2308,2024,94,0,203,4,1,6,25,0,5,7,27,0,2,3,3,5,8,92,2,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0549,36.2000,0,20,0,0,-0.0981,0.0369
2308,2024,94,0,203,4,2,3,14,0,3,4,15,0,1,3,3,2,5,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,23.5000,0,11,0,0,0.0000,0.0000
2308,2024,94,0,203,4,3,3,11,0,2,3,12,0,1,0,0,3,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,12.7000,0,9,0,0,0.0000,0.0000
2310,2024,21,0,200,1,1,6,22,0,4,7,26,0,3,2,2,8,4,98,1,2,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0431,21.6000,0,19,0,0,0.0775,0.1941
2310,2024,21,0,200,1,3,5,18,0,3,5,21,0,3,2,2,7,3,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,18.0000,0,15,0,0,0.0000,0.0000
2310,2024,21,0,200,1,2,1,4,0,1,2,5,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,3.6000,0,4,0,0,0.0000,0.0000
2311,2024,21,0,200,1,1,11,42,0,10,7,46,0,3,5,4,12,12,157,1,5,1,0,1,0,8,0,0,0,0,2,0,0,0,0,1,3,2,0,0,0,4,0,0,0,0,0,2,0,-0.1799,14.0000,0,34,0,0,-0.0110,0.1533
2311,2024,21,0,200,1,3,8,30,0,6,5,31,0,1,4,4,10,8,0,1,5,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0.0000,9.7000,0,25,0,0,0.0000,0.0000
2311,2024,21,0,200,1,2,3,12,0,4,2,15,0,2,1,0,2,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0.0000,4.3000,0,9,0,0,0.0000,0.0000
2312,2024,54,0,201,2,1,13,51,0,10,9,55,2,4,6,6,15,17,202,2,2,2,0,2,0,5,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,-0.2236,58.1000,0,41,0,0,0.0056,0.2512
