player_id,year,team_id,league_id,level_id,split_id,position,tc,a,po,er,ip,g,gs,e,dp,tp,pb,sba,rto,ipf,plays,plays_base,roe,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5,framing,arm,zr
38,2024,87,202,3,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
39,2024,87,202,3,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
40,2024,116,203,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
45,2024,87,202,3,0,1,1,1,0,0,4,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.1350,0.0000,0.0094
47,2024,87,202,3,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
49,2024,15,200,1,0,1,6,4,2,0,17,3,3,0,0,0,0,1,1,1,4,4,0,3,3,0,0,1,1,0,0,0,0,0,0,0.2700,0.0000,0.4863
50,2024,74,202,3,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
51,2024,15,200,1,0,1,2,1,1,0,17,3,3,0,0,0,0,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.2700,0.0000,0.2661
52,2024,15,200,1,0,1,0,0,0,0,5,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
53,2024,15,200,1,0,1,0,0,0,0,5,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000,0.0000,0.3705
54,2024,15,200,1,0,1,0,0,0,0,13,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
55,2024,74,202,3,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4050,0.0000,-0.0000
56,2024,35,201,2,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.1047
58,2024,35,201,2,0,1,2,1,1,0,13,2,2,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0622
59,2024,15,200,1,0,1,1,0,1,0,5,8,0,0,0,0,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,0.1552
62,2024,2,200,1,0,2,13,0,13,22,17,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6750,0.0000,-0.2622
63,2024,15,200,1,0,3,18,0,18,0,20,6,0,0,1,0,0,0,0,0,5,5,0,5,5,0,0,0,0,1,0,0,0,0,0,0.0000,0.0000,-0.0619
65,2024,35,201,2,0,5,5,1,4,0,17,2,2,0,0,0,0,0,0,0,4,4,0,2,2,2,2,1,1,0,0,0,0,0,0,0.0000,0.0000,0.2958
65,2024,35,201,2,0,6,6,4,2,0,11,2,1,0,1,0,0,0,0,0,4,4,0,3,3,0,0,1,1,1,0,0,0,0,0,0.0000,0.0000,0.1424
67,2024,74,202,3,0,5,19,11,4,0,53,6,6,4,0,0,0,0,0,0,15,15,3,12,9,2,2,2,2,3,1,2,0,1,0,0.0000,0.0000,-1.0789
69,2024,98,203,4,0,7,2,0,2,0,2,2,0,0,0,0,0,0,0,1,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0864
70,2024,74,202,3,0,8,14,0,14,0,43,6,6,0,0,0,0,0,0,0,14,13,0,7,7,1,1,2,2,2,2,2,2,7,0,0.0000,-0.3362,1.5574
72,2024,15,200,1,0,7,11,0,11,0,46,8,3,0,0,0,0,0,0,0,11,11,0,5,5,0,0,2,2,3,2,2,2,4,0,0.0000,-0.2154,0.9738
72,2024,15,200,1,0,9,2,0,2,0,8,1,1,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0.0000,0.0000,0.1762
73,2024,15,200,1,0,3,145,10,133,0,133,16,16,2,10,0,0,0,0,2,32,32,2,31,29,5,5,2,2,1,0,2,0,0,0,0.0000,0.0000,-0.5656
74,2024,74,202,3,0,3,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000
75,2024,74,202,3,0,5,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000
75,2024,74,202,3,0,9,14,0,14,0,53,6,6,0,0,0,0,0,0,0,14,14,0,8,8,1,1,2,1,1,1,7,3,5,0,0.0000,1.6993,1.0256
76,2024,74,202,3,0,8,2,0,2,0,9,1,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,1,1,1,0,2,0,0.0000,0.0000,0.1102
76,2024,74,202,3,0,9,2,1,1,0,6,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.6920,0.0177
77,2024,74,202,3,0,4,25,14,11,0,59,6,6,0,5,0,0,0,0,0,18,17,0,13,12,4,2,1,1,4,3,4,2,4,0,0.0000,0.0000,0.7815
78,2024,74,202,3,0,2,9,0,9,3,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.2264
79,2024,74,202,3,0,3,54,4,50,0,57,6,6,0,5,0,0,0,0,0,9,10,0,6,6,6,5,2,2,0,0,0,0,1,0,0.0000,0.0000,0.1704
81,2024,74,202,3,0,8,4,0,4,0,7,3,0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,1,1,0,0,1,1,3,0,0.0000,0.0126,0.3795
82,2024,74,202,3,0,1,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.1092
83,2024,74,202,3,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.1092
84,2024,74,202,3,0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.1092
85,2024,74,202,3,0,1,1,0,1,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.1092
86,2024,98,203,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
87,2024,79,202,3,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
88,2024,74,202,3,0,1,0,0,0,0,6,4,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.1564
89,2024,98,203,4,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
90,2024,74,202,3,0,1,0,0,0,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
92,2024,74,202,3,0,1,0,0,0,0,2,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2700,0.0000,-0.1092
94,2024,98,203,4,0,1,0,0,0,0,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.3584
95,2024,32,201,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
95,2024,69,202,3,0,1,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000,0.0000,-0.0000
96,2024,13,200,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.0000
97,2024,13,200,1,0,1,3,3,0,0,7,2,2,0,0,0,0,1,0,2,3,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.1427
99,2024,32,201,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
100,2024,13,200,1,0,1,0,0,0,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.0982
101,2024,13,200,1,0,1,4,4,0,0,23,4,4,0,1,0,0,3,1,2,4,5,0,4,4,0,0,0,0,0,0,1,0,0,0,0.0000,0.0000,-0.1361
102,2024,69,202,3,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0067
103,2024,13,200,1,0,1,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.0000
106,2024,69,202,3,0,1,1,1,0,0,3,2,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0067
107,2024,13,200,1,0,1,3,2,1,0,8,4,1,0,0,0,0,1,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.1107
108,2024,32,201,2,0,2,7,0,7,1,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.2330
109,2024,13,200,1,0,2,22,2,20,2,25,5,2,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,0.1931
111,2024,13,200,1,0,4,59,32,26,0,134,15,15,1,9,0,0,0,0,1,32,34,1,31,28,8,3,2,1,6,1,10,1,10,0,0.0000,-0.1374,-2.7193
113,2024,13,200,1,0,6,76,53,21,0,131,15,15,2,8,0,0,0,0,0,57,55,2,40,38,8,5,10,6,7,5,9,2,6,0,0.0000,0.0000,0.5611
115,2024,32,201,2,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
117,2024,13,200,1,0,7,26,0,26,0,124,15,15,0,0,0,0,0,0,2,25,24,0,17,17,4,4,0,0,5,4,10,1,8,0,0.0000,0.8305,0.3738
117,2024,13,200,1,0,8,3,0,3,0,6,5,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,1,1,1,1,1,1,2,0,0.0000,0.0000,0.4333
117,2024,13,200,1,0,9,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0000,0.3090,-0.1648
118,2024,69,202,3,0,3,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000
118,2024,69,202,3,0,7,1,0,1,0,7,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0000,0.0000,0.2717
118,2024,69,202,3,0,9,6,0,6,0,18,2,2,0,0,0,0,0,0,0,6,6,0,3,3,1,1,1,1,0,0,1,1,1,0,0.0000,0.0673,0.5797
120,2024,13,200,1,0,3,13,1,12,0,14,2,2,0,1,0,0,0,0,2,1,2,0,2,2,1,1,0,0,2,0,0,0,0,0,0.0000,0.0000,-0.3948
120,2024,13,200,1,0,7,1,0,1,0,6,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0503
120,2024,13,200,1,0,9,3,0,3,0,8,1,1,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0010
122,2024,76,202,3,0,7,3,0,3,0,20,2,2,0,0,0,0,0,0,0,3,3,0,2,2,0,0,1,0,1,1,0,0,3,0,0.0000,0.0048,-0.0289
123,2024,69,202,3,0,6,29,18,11,0,55,6,6,0,2,0,0,0,0,0,21,19,0,17,17,1,1,3,3,2,2,3,1,1,0,0.0000,0.0000,2.2613
126,2024,32,201,2,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
127,2024,69,202,3,0,4,21,15,6,0,50,6,6,0,2,0,0,0,0,0,16,16,0,14,14,0,0,4,2,3,1,3,0,2,0,0.0000,0.0000,0.0165
134,2024,69,202,3,0,1,1,1,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.1350,0.0000,0.0573
137,2024,69,202,3,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
138,2024,69,202,3,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
140,2024,32,201,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
142,2024,11,200,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.0000
143,2024,11,200,1,0,1,2,2,0,0,20,3,3,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.2700,0.0000,-0.0125
144,2024,11,200,1,0,1,3,2,1,0,21,3,3,0,0,0,0,1,0,2,2,3,0,2,2,0,0,0,0,0,0,1,0,0,0,-0.0000,0.0000,-0.3315
145,2024,11,200,1,0,1,2,0,2,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.0000
147,2024,52,201,2,0,1,0,0,0,0,5,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,0.3747
148,2024,11,200,1,0,1,6,3,3,0,28,4,4,0,0,0,0,4,2,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,0.5260
153,2024,11,200,1,0,1,1,1,0,0,8,7,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0616
155,2024,79,202,3,0,2,7,1,6,10,8,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,0.0227
156,2024,11,200,1,0,2,32,2,30,19,44,5,5,0,0,0,0,8,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.5400,0.0000,0.1939
157,2024,11,200,1,0,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
159,2024,11,200,1,0,3,53,6,46,0,50,6,6,1,1,0,0,0,0,0,9,9,1,6,6,1,1,1,0,1,1,0,0,1,0,0.0000,0.0000,-0.1538
159,2024,11,200,1,0,5,21,14,6,0,83,10,10,1,0,0,0,0,0,0,17,17,1,12,9,8,8,3,3,1,0,2,0,3,0,0.0000,0.0000,-0.4501
161,2024,52,201,2,0,4,27,14,13,0,64,7,7,0,5,0,0,0,0,2,13,12,0,9,9,3,1,2,2,3,1,3,1,2,0,0.0000,0.0000,0.4491
162,2024,52,201,2,0,5,1,0,1,0,9,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0219
162,2024,52,201,2,0,6,44,22,22,0,79,8,8,0,2,0,0,0,0,0,26,27,0,27,25,5,3,5,4,5,1,8,3,3,0,0.0000,0.0000,0.4820
163,2024,11,200,1,0,9,3,0,3,0,29,6,3,0,0,0,0,0,0,1,2,2,0,0,0,0,0,2,2,1,1,0,0,3,0,0.0000,0.0000,0.4478
164,2024,52,201,2,0,7,3,0,3,0,18,2,2,0,0,0,0,0,0,0,2,2,0,1,1,1,1,0,0,0,0,4,1,3,0,0.0000,0.0472,0.0850
164,2024,52,201,2,0,8,15,0,15,0,52,5,5,0,0,0,0,0,0,0,15,14,0,7,7,2,2,3,2,3,2,3,2,6,0,0.0000,0.2092,1.1473
166,2024,11,200,1,0,3,87,5,82,0,71,10,10,0,9,0,0,0,0,2,15,15,0,13,13,5,3,1,1,0,0,1,0,0,0,0.0000,0.0000,-0.1034
166,2024,11,200,1,0,7,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000
166,2024,11,200,1,0,9,3,0,3,0,34,5,4,0,0,0,0,0,0,0,3,3,0,2,2,1,1,0,0,1,0,0,0,0,0,0.0000,0.0715,-0.1061
168,2024,79,202,3,0,6,19,14,4,0,33,4,4,1,2,0,0,0,0,0,14,14,1,16,15,0,0,0,0,0,0,2,1,0,0,0.0000,0.0000,0.3342
169,2024,79,202,3,0,3,15,2,13,0,15,2,2,0,2,0,0,0,0,0,3,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.3511
169,2024,79,202,3,0,7,2,0,2,0,10,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0.0000,0.0000,0.2720
170,2024,79,202,3,0,3,2,1,1,0,0,1,0,0,1,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0109
171,2024,52,201,2,0,4,6,3,2,0,7,3,0,1,0,0,0,0,0,1,4,4,1,6,4,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.8883
172,2024,79,202,3,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000
173,2024,79,202,3,0,9,12,0,12,0,41,5,5,0,0,0,0,0,0,2,12,11,0,5,5,2,2,2,2,2,2,2,1,6,0,0.0000,-0.0020,1.6329
174,2024,79,202,3,0,4,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
174,2024,79,202,3,0,5,2,2,0,0,8,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0.0000,0.0000,0.3055
175,2024,106,203,4,0,9,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0000,0.0000,0.2434
177,2024,79,202,3,0,1,1,1,0,0,5,1,1,0,1,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0067
179,2024,79,202,3,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
182,2024,106,203,4,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.2789
183,2024,52,201,2,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
185,2024,79,202,3,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
188,2024,79,202,3,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
189,2024,95,203,4,0,1,0,0,0,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,0.3584
190,2024,49,201,2,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.1047
191,2024,10,200,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
192,2024,49,201,2,0,1,2,1,1,0,3,1,0,0,0,0,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0889
193,2024,10,200,1,0,1,2,2,0,0,29,4,4,0,0,0,0,4,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.4053
195,2024,10,200,1,0,1,1,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
196,2024,89,202,3,0,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.1350,0.0000,0.0649
197,2024,10,200,1,0,1,0,0,0,0,5,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2700,0.0000,0.3705
199,2024,10,200,1,0,1,1,1,0,0,5,4,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.0000,0.0000,-0.0062
202,2024,10,200,1,0,2,103,8,95,44,110,13,13,0,0,0,1,10,3,0,2,1,0,3,3,3,3,1,1,0,0,0,0,0,0,0.2700,0.0000,0.6960
203,2024,10,200,1,0,2,30,3,27,9,27,3,3,0,0,0,0,3,0,0,3,3,0,2,2,0,0,1,1,0,0,0,0,0,0,-0.1350,0.0000,-0.0258
206,2024,10,200,1,0,3,7,2,5,0,4,4,0,0,0,0,0,0,0,0,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0642
206,2024,10,200,1,0,5,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0000,0.0000,-0.0513
207,2024,89,202,3,0,6,4,2,2,0,8,1,1,0,0,0,0,0,0,0,2,1,0,3,3,0,0,0,0,0,0,1,1,0,0,0.0000,0.0000,0.6019
208,2024,49,201,2,0,3,87,3,84,0,73,9,9,0,11,0,0,0,0,0,21,22,0,21,19,1,1,3,2,2,1,2,1,0,0,0.0000,0.0000,-0.1851
208,2024,49,201,2,0,9,1,0,1,0,9,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0099
209,2024,10,200,1,0,3,33,4,29,0,32,4,4,0,2,0,0,0,0,0,8,7,0,6,6,2,2,0,0,1,0,0,0,0,0,0.0000,0.0000,0.3495
209,2024,10,200,1,0,4,43,28,14,0,101,13,12,1,5,0,0,0,0,0,30,31,1,27,25,5,4,5,4,2,0,7,0,3,0,0.0000,0.0000,-1.0837
210,2024,10,200,1,0,7,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000
211,2024,10,200,1,0,7,7,0,7,0,33,4,4,0,0,0,0,0,0,0,7,7,0,4,4,1,1,2,2,0,0,3,0,0,0,0.0000,0.1666,-0.0504
211,2024,10,200,1,0,8,22,0,22,0,69,8,8,0,0,0,0,0,0,0,22,21,0,8,8,1,1,3,3,8,5,9,5,6,0,0.0000,0.3462,0.9459
211,2024,10,200,1,0,9,8,0,8,0,35,5,4,0,0,0,0,0,0,0,6,7,0,4,4,3,2,1,1,1,1,3,0,1,0,0.0000,0.1211,-0.7354
212,2024,89,202,3,0,7,8,1,7,0,48,6,6,0,0,0,0,0,0,0,7,8,0,2,2,2,2,2,1,2,1,1,1,2,0,0.0000,0.7710,-0.0690
213,2024,10,200,1,0,7,5,0,4,0,31,4,4,1,0,0,0,0,0,0,5,5,1,4,4,0,0,1,0,1,0,0,0,2,0,0.0000,0.0134,-0.6913
213,2024,10,200,1,0,9,27,2,24,0,102,12,12,1,0,0,0,0,0,0,24,24,0,13,13,2,2,2,2,5,0,10,7,9,0,0.0000,0.6360,0.3375
215,2024,89,202,3,0,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000
216,2024,89,202,3,0,4,2,1,1,0,8,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0.0000,0.0000,-0.0035
216,2024,89,202,3,0,6,19,14,5,0,45,5,5,0,5,0,0,0,0,0,12,9,0,7,7,1,0,4,4,1,1,4,1,4,0,0.0000,0.0000,1.7466
217,2024,89,202,3,0,9,15,0,15,0,53,6,6,0,0,0,0,0,0,0,15,16,0,8,8,4,3,2,2,1,1,3,1,3,0,0.0000,0.1369,0.3757
218,2024,89,202,3,0,7,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
219,2024,89,202,3,0,7,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0146
222,2024,89,202,3,0,2,5,1,4,1,9,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,0.0338
225,2024,89,202,3,0,1,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
226,2024,89,202,3,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
227,2024,89,202,3,0,1,4,3,1,0,13,2,2,0,0,0,0,2,2,2,3,3,0,2,2,0,0,1,1,0,0,0,0,0,0,0.1350,0.0000,0.8818
230,2024,95,203,4,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
231,2024,89,202,3,0,1,1,1,0,0,5,3,2,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.0000,0.0000,-0.1612
232,2024,89,202,3,0,1,0,0,0,0,6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.1092
236,2024,2,200,1,0,1,0,0,0,0,12,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2700,0.0000,0.3810
237,2024,2,200,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
239,2024,2,200,1,0,1,3,2,1,0,10,2,2,0,0,0,0,1,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,-0.2700,0.0000,-0.1107
